id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21425062,★ Cozy newly refurb apt ★ 8 min walk to Acropolis,151664055,Adrian,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96356,23.72854,Entire home/apt,64,1,47,2018-11-05,2.68,1,102
21430139,Cozy 2Bdrm Apt with pool-Athens Center (1st floor),748818,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98735,23.72185,Private room,140,2,0,,,76,365
21434140,"City-break Loft w. huge balcony, next to Acropolis",22227167,Alexandros,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.974,23.73389,Entire home/apt,48,1,120,2019-04-09,6.81,22,258
21437526,Center located Vintage Delight,77523897,Natasha,,ΠΑΓΚΡΑΤΙ,37.96725,23.74659,Entire home/apt,30,2,5,2018-12-23,0.39,1,272
21437634,Granny's House,45750170,Georgia,,ΑΝΩ ΚΥΨΕΛΗ,38.00647,23.73732,Private room,25,3,1,2017-12-01,0.06,3,361
21441201,"Acropolis & Lycabettus view,Center ,metro- tram 7'",155516285,Ελευθερία,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96108,23.73765,Entire home/apt,29,2,109,2019-04-01,7.08,1,165
21442536,3Bdrm Apt with pool-Athens Center (2nd floor),748818,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98729,23.72153,Private room,190,2,3,2018-07-30,0.28,76,364
21442901,Cozy 1Bdrm Apt with pool-Athens Center,748818,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98717,23.71966,Private room,90,2,0,,,76,365
21443136,2Bdrm Apt with pool-Athens Center,748818,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98782,23.72168,Private room,140,2,2,2018-05-15,0.17,76,365
21445332,Acropolis Heart,133000,Ζωή,,ΑΚΡΟΠΟΛΗ,37.96914,23.72866,Entire home/apt,65,2,1,2018-05-17,0.09,5,258
21446148,HeArty Home in Kolonaki,136350316,Anna,,ΛΥΚΑΒΗΤΤΟΣ,37.9808,23.74874,Entire home/apt,55,3,27,2019-04-06,2.19,1,90
21446403,Great location in central Athens,155617522,Amelie,,ΚΟΛΩΝΑΚΙ,37.97732,23.73699,Entire home/apt,35,2,79,2019-02-24,4.43,3,334
21448741,"62 square meters, 2 steps from Acropolis",46920640,Athanasios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96624,23.72534,Entire home/apt,45,2,3,2018-10-15,0.25,1,266
21448900,Athens central  luxury apartment Pagkrati.,155641779,Natasa,,ΠΑΓΚΡΑΤΙ,37.96429,23.74844,Entire home/apt,40,2,10,2018-08-25,0.61,1,0
21451772,Spacious and cozy apartment,35770473,Eirini,,ΓΟΥΔΙ,37.98196,23.76379,Entire home/apt,28,3,2,2019-01-14,0.12,1,102
21451929,New! Spacious apartment in the center of Athens,112113137,Elektra,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98255,23.73696,Entire home/apt,50,2,19,2018-09-01,1.22,1,316
21455329,Toni's - Foxy apartment in the City Center,112527018,Toni,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98745,23.72863,Entire home/apt,59,1,93,2019-04-08,5.34,57,222
21456073,Filoξenia in the historic center of  Aθens,155761064,Thomas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97836,23.72496,Entire home/apt,60,2,34,2019-03-17,1.97,3,355
21456332,Home away from home,155765067,Demetrius,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99646,23.72802,Entire home/apt,40,3,7,2019-03-09,0.50,1,66
21465739,Elegant 2 bedroom apartment under Acropolis,1621474,Eazybnb Team,,ΑΚΡΟΠΟΛΗ,37.96945,23.7262,Entire home/apt,68,2,61,2019-03-24,3.89,68,277
21469240,Stylish studio in the heart of Athens,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98031,23.72433,Entire home/apt,33,2,3,2018-08-30,0.25,63,345
21469337,3 Bedroom apt near city center,1863291,Bessie,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.9952,23.71174,Entire home/apt,35,1,19,2019-03-14,1.15,2,268
21469981,Cosy apartment 28m2 in Athens,65131668,Litsa,,ΣΤΑΔΙΟ,37.96502,23.74228,Entire home/apt,32,2,51,2019-03-16,2.96,1,61
21470541,Cozy central studio,155914462,Marifili,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.98797,23.72033,Entire home/apt,30,1,17,2018-10-08,0.97,1,163
21471624,Feel like home,155918747,Antzy,,ΚΟΛΩΝΟΣ,37.99971,23.71758,Entire home/apt,35,2,9,2018-07-22,0.52,1,319
21472535,"Athens Acropolis Plaka, breath walking to anywhere",139068917,Βούλα,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97465,23.72979,Entire home/apt,80,1,12,2018-10-08,0.71,1,357
21472645,14'walk from historical centre-Vanessa's apartment,155933484,Vasiliki,,ΑΚΡΟΠΟΛΗ,37.96387,23.71864,Entire home/apt,40,2,66,2019-04-06,3.72,1,306
21474075,Greek family's home,80028938,Eirini,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98412,23.73807,Entire home/apt,26,2,16,2018-09-29,0.93,2,70
21482044,Elegant and Stylish Designer Apartment in Central Athens,36506213,Anna,,ΠΑΓΚΡΑΤΙ,37.97127,23.74723,Entire home/apt,75,2,23,2019-04-01,1.48,2,248
21485254,Nice apt with balcony & Wifi,107248687,"Loic, Estelle & Co",,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.01132,23.72966,Entire home/apt,59,2,0,,,6,362
21493090,Cozy apartment by Marino's,156145451,Marinos,,ΠΑΤΗΣΙΑ,38.01427,23.73474,Entire home/apt,25,2,2,2019-02-24,0.78,1,177
21495538,Acropolis apartment,156050145,Manos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96615,23.72446,Entire home/apt,33,1,16,2018-09-11,0.94,1,194
21495621,Cosy appartment in Koukaki,156160193,Mara,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9628,23.72086,Entire home/apt,50,3,0,,,1,88
21495999,3 bedroom apartment with big balconies in Pagrati,1621474,Eazybnb Team,,ΠΑΓΚΡΑΤΙ,37.97298,23.74821,Entire home/apt,60,2,38,2019-03-24,2.27,68,292
21496005,Roof Top Studio in Central Athens - Amazing view,100791550,Stevie,,ΙΛΙΣΙΑ,37.97754,23.75631,Entire home/apt,22,1,43,2019-04-07,2.78,1,290
21496225,Gio's city centre apt.,82247875,George,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98902,23.74639,Entire home/apt,32,1,7,2018-06-07,0.41,1,102
21497405,"New, comfortable & central studio w/ patio garden",156175163,Minos,,ΣΤΑΔΙΟ,37.96676,23.74113,Entire home/apt,40,2,32,2018-11-12,1.86,1,0
21502002,Freshly renovated Koukaki Acropolis apartment,156214537,Vanna,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96343,23.7225,Entire home/apt,45,4,24,2019-02-08,1.47,1,168
21513684,Cozy Spacious Apartment in the Heart of Athens,71084603,George,,ΝΕΑ ΚΥΨΕΛΗ,37.99772,23.74307,Entire home/apt,28,3,22,2019-01-26,1.29,2,279
21514974,Cozy Appartment /Διαμέρισμα στο Πολύγωνο,156338641,Γιώργος,,ΝΕΑ ΚΥΨΕΛΗ,37.99871,23.74807,Entire home/apt,26,1,76,2019-02-28,4.46,1,78
21516110,60τμ 2υπνοδωματια-κέντρο αθηνας,153774840,Alexandra,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.0074,23.72979,Entire home/apt,40,1,22,2019-04-07,1.39,1,177
21520569,A lovely apartment,59052434,Olga,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01731,23.731,Entire home/apt,24,3,4,2019-01-20,0.26,1,254
21520738,45m² homm Apartment in Acropolis & 50m² balcony,29927830,"Dimitris, Konstantinos & Sevi",,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96766,23.73057,Entire home/apt,60,2,42,2019-04-10,2.44,88,319
21527739,Artists 'apartment central location,156455692,Dina,,ΑΝΩ ΚΥΨΕΛΗ,38.00384,23.74453,Entire home/apt,25,1,0,,,1,0
21532356,apartment next to train station 77m2,155784871,Melina,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99159,23.72143,Entire home/apt,30,2,66,2019-03-11,3.82,1,266
21532613,ATHENS central 80sq.metres 2bedroom flat,74343759,Stelios & Sandy,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99648,23.73141,Entire home/apt,23,2,86,2019-03-20,4.90,9,100
21535262,One bedroom apartment behind Acropolis Museum,48699767,Andreas,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96775,23.72713,Entire home/apt,30,2,13,2019-03-16,1.24,1,246
21537498,Room in Central & Bohemian Apartment,52377368,Artemis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99279,23.72502,Private room,18,2,26,2019-04-06,1.50,1,26
21547069,ΔΙΑΜΕΡΙΣΜΑ ΕΠΙΠΛΩΜΕΝΟ,156652389,Thomas,,ΝΙΡΒΑΝΑ,38.01508,23.72261,Entire home/apt,50,1,0,,,1,364
21548329,Cosy apartment with balcony in Attiki square!,156664867,Georgia,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00055,23.72082,Entire home/apt,18,1,35,2019-01-09,2.73,1,346
21548890,Zoe's Place - Industrial Design - Vibrant Pangrati,156670730,Zoe,,ΠΑΓΚΡΑΤΙ,37.97225,23.74712,Entire home/apt,65,2,39,2018-08-31,2.25,1,281
21549755,Αnna's Home!!!Holidays in beautiful Athens,156675755,Anna,,ΡΙΖΟΥΠΟΛΗ,38.02214,23.74195,Entire home/apt,17,2,23,2018-10-15,1.46,1,354
21550627,"argiro's warm and cozy apartment,Athens Center",156688192,Αργυρώ,,ΓΚΥΖΗ,37.99073,23.74534,Entire home/apt,16,1,51,2019-03-29,3.12,1,300
21554930,Petal Apartments Floor 1,156733973,Petal,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96557,23.73354,Entire home/apt,295,1,0,,,5,180
21555363,Petal Apartments Ground Floor,156733973,Petal,,ΣΤΑΔΙΟ,37.96625,23.73345,Entire home/apt,245,1,0,,,5,180
21555585,Petal Apartments Penthouse,156733973,Petal,,ΣΤΑΔΙΟ,37.96589,23.73451,Entire home/apt,495,1,0,,,5,176
21555857,Petal Apartments 3rd Floor,156733973,Petal,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96631,23.73327,Entire home/apt,295,1,0,,,5,180
21558261,Heart of Athens Apartment with Large Open Terrace,156756468,Marina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98238,23.73111,Entire home/apt,39,7,17,2018-11-11,0.99,1,306
21560522,Nice studio in Athens & Wifi,107248687,"Loic, Estelle & Co",,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97847,23.72417,Entire home/apt,49,1,0,,,6,362
21565595,Giotas,156815171,Giota,,ΠΑΓΚΡΑΤΙ,37.97334,23.74303,Entire home/apt,150,2,0,,,1,365
21574231,Central flat in Athens close to historical sites,155867620,Renos,,ΠΑΓΚΡΑΤΙ,37.97295,23.7499,Entire home/apt,22,1,12,2018-10-19,0.69,1,169
21574370,basic room,155719051,George Gregory,,ΠΑΓΚΡΑΤΙ,37.97256,23.74853,Private room,11,2,0,,,1,0
21578212,Lovely terrace in the Heart of Athens,156922461,Nick,,ΓΚΥΖΗ,37.98971,23.74802,Entire home/apt,31,2,9,2018-03-03,0.53,1,195
21579626,μicro cosi,35053848,Eleni,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98809,23.73706,Entire home/apt,35,5,3,2018-07-22,0.19,1,362
21586814,Next to Acropolis/Metro Classy private bedroom,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96699,23.72695,Private room,9,1,9,2019-04-05,0.53,45,300
21587658,Next to Acropolis/Metro Stylish private bedroom,2089542,Tia & Mike,,ΑΚΡΟΠΟΛΗ,37.96836,23.72714,Private room,26,1,8,2019-02-13,0.49,45,308
21601262,Athens view cozy&charming apartment in the center,54298091,Angelica,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98666,23.74485,Entire home/apt,42,2,14,2019-04-10,1.16,1,342
21603655,"Cozy apartment, next to gazi/thissio/acropoli",25684059,Konstadina,,ΘΗΣΕΙΟ,37.97549,23.71386,Entire home/apt,30,5,1,2018-07-27,0.11,1,263
21614139,Four Seasons Apartment,157232127,Anna,,ΠΑΓΚΡΑΤΙ,37.97016,23.74438,Entire home/apt,80,2,2,2018-04-05,0.13,1,1
21615277,Standard Single Room,157237707,Dimitris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9717,23.73028,Private room,65,1,1,2018-01-07,0.06,6,168
21615322,Comfort Room,157237707,Dimitris,,ΑΚΡΟΠΟΛΗ,37.9711,23.72972,Private room,85,1,0,,,6,173
21615380,Junior Suite,157237707,Dimitris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97044,23.73055,Private room,110,1,0,,,6,0
21615404,Poetry Suite,157237707,Dimitris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97141,23.73112,Private room,130,1,0,,,6,138
21615447,Deluxe Suite,157237707,Dimitris,,ΑΚΡΟΠΟΛΗ,37.96972,23.72958,Private room,150,1,0,,,6,0
21615480,Skylight Loft,157237707,Dimitris,,ΖΑΠΠΕΙΟ,37.97012,23.73178,Entire home/apt,160,1,0,,,6,0
21615941,"Acropolis Place, Unique View from the living room!",30255408,Stefanis,,ΑΚΡΟΠΟΛΗ,37.96939,23.72537,Entire home/apt,55,1,6,2018-08-05,0.40,18,284
21616184,Cozy appartment,157246686,Επιφάνιος,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95727,23.73507,Entire home/apt,80,1,0,,,1,87
21617786,"One Bedroom Apartment, shared pool (002)",156890494,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98638,23.72041,Entire home/apt,90,1,2,2018-09-13,0.15,15,363
21617993,"One Bedroom Apartment, shared pool (103)",156890494,George,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.98778,23.71997,Entire home/apt,90,1,0,,,15,361
21618110,"Two Bedroom Apartment, shared pool (004)",156890494,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98664,23.7204,Entire home/apt,140,1,1,2018-09-23,0.15,15,365
21618154,"Two Bedroom Apartment, shared pool (101)",156890494,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98673,23.7217,Entire home/apt,140,1,0,,,15,365
21618159,"Two Bedroom Apartment, shared pool (102)",156890494,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98727,23.71999,Entire home/apt,140,1,0,,,15,361
21618263,"Two Bedroom Apartment, shared pool (301)",156890494,George,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.98798,23.7204,Entire home/apt,140,1,0,,,15,365
21618310,"Two Bedroom Apartment, shared pool (302)",156890494,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9864,23.71994,Entire home/apt,140,1,0,,,15,365
21618466,"Two Bedroom Apartment, shared pool (401)",156890494,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98685,23.71992,Entire home/apt,140,1,0,,,15,362
21618471,"Two Bedroom Apartment, shared pool (502)",156890494,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98673,23.72036,Entire home/apt,140,1,1,2018-07-23,0.11,15,350
21618477,"Two Bedroom Apartment, shared pool (601)",156890494,George,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.98804,23.72076,Entire home/apt,140,1,3,2019-02-21,0.28,15,356
21619398,ALDIS MANSION BY K&K,67295649,Evelyn,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9719,23.73045,Entire home/apt,250,1,10,2018-11-30,0.87,9,211
21619745,Sunny 8th floor Panoramic view-15min to Acropolis,157276551,Nick,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98721,23.72555,Entire home/apt,25,2,43,2019-02-11,2.54,1,62
21620183,ALTIUS LODGE BY K&K,67295649,Evelyn,,ΛΥΚΑΒΗΤΤΟΣ,37.97972,23.7437,Entire home/apt,200,1,5,2019-03-24,0.65,9,220
21627290,2 PRIVATE  ROOMS IN APART NEAR THE  ATHENS CENTER,157350368,Dimitris,,ΣΤΑΔΙΟ,37.96476,23.74469,Private room,20,2,2,2018-06-17,0.17,1,363
21629223,★SLEEPERS PROPERTIES★ Athens Downtown Studio 1,18254123,Nikos & Kostas,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98927,23.72442,Entire home/apt,25,1,58,2019-03-27,3.33,6,339
21629260,Sweet  Home in the heart of Syntagma-Athens.,157358686,Xristina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97552,23.73363,Entire home/apt,35,1,44,2018-12-03,2.55,3,352
21638201,Miaouli8 the 6th With Acropolis View,12219175,Stratis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97856,23.7249,Entire home/apt,45,2,25,2019-03-17,1.67,3,300
21639355,Top Location HiEnd Kolonaki flat - across Zurbaran,2718115,Alex & Maria | Preffered |,,ΚΟΛΩΝΑΚΙ,37.97736,23.74302,Entire home/apt,150,2,3,2018-09-03,0.29,41,354
21640561,INTIMATE 2 bedroom apartment in Athens,156956116,Katerina,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95713,23.71888,Entire home/apt,80,2,0,,,1,0
21641672,Athens Panoramic View apartment,12303025,Orestis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97976,23.7303,Entire home/apt,78,3,49,2019-04-02,2.91,2,254
21642648,80m2 Traditional Greek Apt in Center/Exarchia,157359573,Aris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98548,23.74254,Entire home/apt,40,2,22,2018-10-27,1.29,1,296
21644092,Τhe cute little house,146947211,Margarita,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01883,23.73275,Entire home/apt,38,2,32,2019-04-01,2.45,1,348
21646853,"""Apollo"" Apartment @ Plaka",53824000,Leonidas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97487,23.73064,Entire home/apt,60,1,2,2018-07-03,0.12,16,214
21647093,130 m² of Authentic Athenian Elegance with rooftop,55105072,Tania & Antonis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9665,23.72397,Entire home/apt,41,1,27,2019-03-21,1.97,1,185
21647352,"""Artemis"" Apartment @ Plaka",53824000,Leonidas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97374,23.72942,Entire home/apt,50,1,4,2019-03-02,0.23,16,276
21650426,Enjoy Parthenon View Sunsets @Luxury 2BR Penthouse,4777984,Romanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99041,23.73278,Entire home/apt,79,2,64,2019-03-25,3.72,21,147
21651974,"Cozy apartment in Athens close to bus, metro,train",157596618,Maria,,ΓΚΥΖΗ,37.99143,23.74518,Entire home/apt,18,1,56,2019-03-22,3.34,1,201
21651978,Living in the heart of Athens!,70297345,Stavros,,ΚΟΛΩΝΟΣ,37.99707,23.71877,Entire home/apt,19,1,111,2019-04-07,6.52,6,322
21652094,"Modern, cosy apartment in Monastiraki, sleeps 4",1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97815,23.7257,Entire home/apt,55,2,0,,,63,272
21652480,Kolonaki stylish apartment,11218669,Maria,,ΚΟΛΩΝΑΚΙ,37.97705,23.74686,Entire home/apt,50,2,5,2018-08-11,0.32,3,250
21655597,"Cozy 6th floor loft in central Athens, Exarcheia",154301094,Tegea,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98538,23.7381,Entire home/apt,25,1,17,2019-04-04,1.04,5,279
21655975,Luminous apartment with panoramic Acropolis views,1418201,Dean,,ΖΑΠΠΕΙΟ,37.96896,23.73185,Entire home/apt,201,2,36,2019-04-05,2.57,63,218
21656638,Cosy and friendly,139618366,Ιωαννα,,ΘΗΣΕΙΟ,37.97503,23.71695,Entire home/apt,21,2,34,2018-08-08,2.06,1,0
21656656,Urban studio in city center of Athens,4395551,Akis,,ΚΥΨΕΛΗ,38.00074,23.73972,Entire home/apt,35,3,0,,,14,285
21661152,Lovely urban apartment in Kolonaki,157658401,Panagiotis,,ΚΟΛΩΝΑΚΙ,37.98134,23.75242,Entire home/apt,55,1,9,2019-03-20,0.57,1,283
21663150,"""ΚΟΥΚΛΟΣΠΙΤΟ""",157672238,Ελπινικη,,ΡΙΖΟΥΠΟΛΗ,38.02903,23.74459,Entire home/apt,35,3,4,2019-03-12,0.29,1,85
21663200,Αποδράστε σε αυτό το ιδιαίτερο διαμέρισμα με χειροποίητες κατασκευές από ξύλο,128205206,Kostantinos & Katerina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96518,23.72491,Entire home/apt,40,2,65,2019-04-01,4.03,1,237
21670468,Bright and Warm  Apartment in Kolonaki,59338410,Konstantinos,,ΚΟΛΩΝΑΚΙ,37.97898,23.74463,Entire home/apt,120,2,31,2019-02-19,1.88,1,309
21672209,Toni's - 3BD Lofty Home in City Center,112527018,Toni,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98815,23.72847,Entire home/apt,79,1,54,2019-03-25,3.31,57,189
21672268,#23 Artistic prvt room w. prvt bath near Acropolis,157753035,Ioannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9787,23.72722,Private room,28,1,65,2019-04-08,3.93,2,237
21677507,Barbara's appartment,7415834,Barbara,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99503,23.75895,Entire home/apt,50,2,1,2018-09-28,0.15,1,360
21679396,MODERN APARTMENT ΑΤ THE CENTER NEAR METRO STATION,157813590,Vasilis,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01608,23.73163,Entire home/apt,23,2,3,2018-04-24,0.18,6,238
21687269,"Apollo, near Stadium, with Balcony & Satellite Television",113548208,Mary,,ΠΑΓΚΡΑΤΙ,37.97003,23.74442,Entire home/apt,81,2,4,2019-01-16,0.30,23,283
21690096,Kountouriotou New Quiet and Central apartment,149346682,King,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96288,23.71946,Entire home/apt,50,3,1,2017-12-11,0.06,32,0
21693958,"Two Bedroom Apartment Split Level, shared pool 602",156890494,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98795,23.72099,Entire home/apt,155,1,0,,,15,365
21694006,"Two Bedroom Apartment Split Level, shared pool 701",156890494,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9866,23.7204,Entire home/apt,155,1,0,,,15,362
21694040,"Three Bedroom Apartment, shared pool (204)",156890494,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98642,23.72053,Entire home/apt,190,1,0,,,15,363
21694054,"Three Bedroom Apartment, shared pool (402)",156890494,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98684,23.72041,Entire home/apt,190,1,0,,,15,361
21694077,"Three Bedroom Apartment, shared pool (501)",156890494,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98661,23.72156,Entire home/apt,190,1,4,2018-09-27,0.31,15,361
21695325,Athens Urban Surfer’s Bright Syntagma Studio,41042574,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97657,23.73251,Entire home/apt,43,1,65,2019-03-10,4.00,11,363
21696277,6th floor penthouse with Akropolis view,343955,Marino,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98223,23.72152,Entire home/apt,35,2,36,2019-03-31,2.34,1,143
21704356,Athens Heartbeat - Apartment in Athens city centre,19890274,Flora Labrou & SIA,,ΚΥΨΕΛΗ,37.9994,23.73588,Entire home/apt,50,4,0,,,4,362
21706108,ALS,49237257,Iglika,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97676,23.72764,Private room,100,2,0,,,2,2
21706559,STUDIO IN ATHENS CENTER,69949949,Manon,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9973,23.73128,Entire home/apt,18,1,0,,,1,0
21708199,"Stunning 2 bedroom loft in Plaka, private terrace",158042111,Siddik,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97464,23.73206,Entire home/apt,120,1,83,2019-04-09,5.00,1,264
